,age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
35648,0,2,15,10,2,2,0,4,1,0,0,2,38,0
35649,3,2,9,13,4,9,1,1,1,0,0,2,38,0
35650,0,2,11,9,4,11,3,2,0,0,0,2,38,0
35651,1,2,15,10,0,10,1,4,1,0,0,3,38,0
35652,1,2,11,9,2,11,0,2,1,0,0,2,38,1
35653,0,1,12,14,4,9,1,4,1,0,0,2,38,0
35654,0,2,11,9,2,4,0,4,1,0,0,1,38,0
35655,1,5,12,14,2,3,0,4,1,0,0,3,38,1
35656,1,2,9,13,2,9,0,4,1,0,0,2,38,1
35657,0,2,1,7,4,5,3,4,1,0,0,0,38,0
35658,1,2,15,10,0,12,1,4,0,0,0,1,38,0
35659,0,2,9,13,4,0,1,2,1,0,0,1,38,0
35660,0,2,15,10,4,12,1,4,0,0,0,2,38,0
35661,0,2,1,7,0,5,1,4,0,0,0,2,38,0
35662,0,2,9,13,4,3,1,4,0,0,0,2,38,0
35663,0,4,7,12,2,11,0,4,1,0,0,3,38,0
35664,2,2,11,9,0,7,1,4,0,0,0,4,38,0
35665,1,2,11,9,2,2,0,4,1,0,0,2,38,0
35666,1,2,11,9,4,6,1,4,1,4,0,2,38,0
35667,0,2,11,9,2,4,0,4,1,0,0,0,38,0
35668,0,2,7,12,2,0,0,4,1,0,0,2,38,0
35669,0,2,2,8,4,11,1,2,0,0,0,2,38,0
35670,0,2,9,13,4,3,3,0,0,0,0,2,38,0
35671,1,2,11,9,2,5,0,2,1,0,0,2,38,0
35672,0,2,15,10,2,0,5,4,0,4,0,1,38,1
35673,2,1,9,13,0,0,4,2,0,4,0,1,38,0
35674,0,4,15,10,2,3,0,4,1,0,0,1,38,0
35675,0,2,15,10,4,11,3,4,0,0,0,1,38,0
35676,0,2,11,9,4,0,3,4,1,0,0,1,38,0
35677,1,2,11,9,2,6,0,4,1,0,0,2,38,1
35678,1,1,12,14,2,3,0,4,1,4,0,2,38,1
35679,0,2,2,8,4,7,3,4,1,0,0,0,38,0
35680,0,2,11,9,4,0,1,4,0,0,0,2,38,0
35681,0,2,15,10,4,9,1,4,0,0,0,2,38,0
35682,1,2,14,15,2,9,0,4,1,0,0,2,38,1
35683,0,2,0,6,4,11,3,4,0,0,0,1,38,0
35684,2,2,11,9,6,0,1,4,0,0,0,2,38,0
35685,0,1,12,14,4,9,1,4,1,0,0,2,38,0
35686,1,2,11,9,0,13,1,4,1,0,0,2,38,0
35687,0,2,11,9,4,6,3,4,1,0,0,2,38,0
35688,0,2,2,8,4,4,3,4,1,0,0,2,38,0
35689,1,2,10,16,2,9,0,4,1,0,0,2,9,0
35690,1,2,15,10,2,2,0,4,1,0,0,2,38,1
35691,1,2,11,9,4,4,4,4,0,0,0,2,38,0
35692,2,2,11,9,0,7,1,4,0,0,0,1,38,0
35693,1,2,9,13,2,9,5,4,0,0,0,2,38,0
35694,0,2,11,9,4,5,2,3,0,0,0,3,12,0
35695,1,4,15,10,2,4,0,4,1,0,0,2,38,0
35696,0,2,9,13,2,0,0,4,1,0,3,2,38,1
35697,2,0,12,14,6,9,4,4,0,0,0,2,38,0
35698,0,2,11,9,0,7,1,4,0,0,0,1,38,0
35699,1,4,11,9,2,2,0,4,1,4,0,2,38,1
35700,0,2,15,10,0,3,1,4,1,0,0,2,38,1
35701,0,4,11,9,2,13,0,4,1,0,0,2,38,0
35702,0,2,15,10,0,0,4,4,0,0,0,2,38,0
35703,1,3,15,10,2,4,0,4,1,0,0,2,38,1
35704,1,5,10,16,2,9,0,4,1,0,0,2,38,1
35705,1,0,11,9,2,12,0,4,1,0,0,1,38,1
35706,1,2,15,10,5,0,4,4,1,0,0,2,38,0
35707,1,3,10,16,2,9,0,4,1,0,0,3,38,1
35708,0,2,15,10,2,3,0,4,1,0,3,2,38,1
35709,1,2,9,13,2,11,0,4,1,0,0,1,38,0
35710,0,2,15,10,4,3,3,4,0,0,0,1,38,0
35711,1,0,15,10,2,3,0,4,1,0,0,2,38,1
35712,1,4,12,14,4,3,1,1,1,0,0,2,38,1
35713,0,1,11,9,0,12,1,4,0,0,0,2,38,0
35714,0,2,11,9,6,3,4,4,0,0,0,1,38,0
35715,0,2,11,9,4,5,3,4,1,0,0,2,31,0
35716,1,4,9,13,2,4,0,4,1,0,3,3,38,1
35717,0,2,12,14,4,9,1,4,1,0,0,2,38,0
35718,1,4,12,14,0,11,4,4,0,0,3,3,38,0
35719,0,2,9,13,4,9,1,4,0,0,0,1,38,0
35720,0,2,11,9,4,7,1,4,0,0,0,1,38,0
35721,0,2,1,7,4,8,3,4,0,0,0,1,38,0
35722,0,1,15,10,5,0,4,0,0,0,0,2,38,0
35723,0,2,3,2,4,8,1,4,0,0,0,2,12,0
35724,1,5,8,11,2,10,0,4,1,0,0,2,38,1
35725,1,2,11,9,4,7,2,2,1,0,0,2,38,0
35726,0,2,11,9,4,5,3,4,1,0,0,1,38,0
35727,0,2,7,12,4,0,1,4,0,0,0,2,38,0
35728,1,2,15,10,0,0,4,4,0,0,0,2,38,0
35729,1,2,15,10,2,2,0,4,1,0,0,1,38,1
35730,1,4,9,13,6,3,4,1,0,0,0,3,36,0
35731,0,2,15,10,4,5,3,4,1,0,0,2,38,0
35732,0,5,15,10,2,9,5,2,0,0,0,2,38,1
35733,1,2,11,9,5,11,4,4,0,0,0,2,38,0
35734,0,2,11,9,4,7,3,2,0,0,0,2,38,0
35735,0,4,1,7,4,4,3,4,1,0,0,1,38,0
35736,0,4,0,6,2,4,0,4,1,0,0,4,38,0
35737,0,1,11,9,4,4,3,4,1,0,3,0,38,0
35738,1,2,15,10,2,11,0,4,1,0,0,2,38,0
35739,1,1,11,9,2,13,0,4,1,0,0,2,38,0
35740,0,2,11,9,3,5,2,4,1,0,0,2,38,0
35741,0,2,11,9,2,13,0,4,1,0,0,2,38,0
35742,1,1,12,14,4,9,1,4,0,0,3,1,38,0
35743,1,2,11,9,2,2,0,4,1,0,0,2,38,0
35744,1,2,15,10,2,5,0,4,1,0,0,2,38,0
35745,0,2,9,13,2,3,5,4,0,0,0,2,38,1
35746,0,2,9,13,2,3,5,1,0,0,0,2,34,0
35747,2,4,11,9,2,13,0,2,1,0,0,2,38,0
35748,1,2,4,3,2,5,0,4,1,0,0,2,25,0
35749,0,2,7,12,4,6,4,2,0,0,0,2,38,0
35750,1,2,11,9,2,6,5,4,0,0,0,2,38,1
35751,1,1,14,15,2,0,0,1,1,0,0,2,29,1
35752,2,2,15,10,6,0,1,4,0,0,0,1,38,0
35753,0,2,11,9,2,13,0,4,1,0,0,2,38,1
35754,0,2,15,10,2,2,0,4,1,0,0,2,1,1
35755,1,4,1,7,2,4,0,4,1,0,0,3,38,0
35756,1,0,9,13,2,9,0,4,1,0,0,2,38,1
35757,0,2,9,13,2,9,5,4,0,4,0,1,38,1
35758,0,2,1,7,0,0,3,4,0,0,0,2,38,0
35759,0,1,9,13,2,10,0,2,1,0,0,2,38,1
35760,0,2,12,14,2,11,0,4,1,0,0,2,38,1
35761,0,2,4,3,5,4,2,4,1,0,0,3,25,0
35762,1,2,11,9,4,3,2,4,0,0,0,2,38,0
35763,0,2,11,9,2,11,0,4,1,0,0,3,38,0
35764,0,1,12,14,4,9,1,4,0,0,3,3,38,0
35765,2,2,15,10,6,3,1,4,0,0,0,0,38,0
35766,0,5,15,10,4,10,3,4,1,0,0,2,38,0
35767,2,2,4,3,3,11,1,4,1,0,0,1,38,0
35768,0,2,11,9,2,2,0,4,1,0,0,2,38,0
35769,0,2,15,10,4,11,3,4,0,0,0,2,38,0
35770,0,2,11,9,4,6,3,4,1,0,0,2,38,0
35771,0,2,11,9,4,6,1,4,1,0,0,2,38,0
35772,1,2,11,9,2,6,0,4,1,4,0,2,38,0
35773,0,2,11,9,2,2,0,4,1,0,0,2,38,0
35774,0,1,11,9,4,10,4,4,1,0,0,2,38,0
35775,0,2,15,10,4,7,3,4,0,0,0,1,38,0
35776,1,2,11,9,2,6,5,4,0,0,0,2,38,0
35777,1,2,6,5,5,7,4,3,0,0,0,2,37,0
35778,0,2,11,9,2,11,3,2,1,0,0,1,38,0
35779,1,2,15,10,4,5,1,4,1,0,0,2,38,0
35780,1,2,10,16,2,9,0,4,1,4,0,2,38,1
35781,1,1,15,10,2,13,0,4,1,0,0,2,38,0
35782,1,2,15,10,0,0,1,4,0,0,0,1,38,0
35783,0,2,11,9,2,6,0,4,1,0,0,2,38,0
35784,0,2,6,5,4,13,1,4,1,0,0,2,38,0
35785,0,4,9,13,2,3,0,4,1,0,0,3,38,0
35786,1,2,9,13,4,9,1,4,0,0,0,2,25,0
35787,0,2,9,13,4,0,1,4,0,0,0,2,38,0
35788,0,5,14,15,2,9,0,4,1,0,0,3,38,1
35789,1,2,5,4,4,7,2,4,1,0,0,1,38,0
35790,0,2,12,14,4,9,1,4,0,0,0,2,38,0
35791,0,2,11,9,5,0,1,4,1,0,0,2,38,0
35792,1,2,15,10,0,3,1,4,0,0,0,2,38,0
35793,1,1,15,10,2,10,0,4,1,0,0,3,38,1
35794,0,2,11,9,3,7,1,3,0,0,0,2,3,0
35795,0,2,11,9,2,2,0,4,1,0,0,2,38,0
35796,0,4,9,13,4,10,3,4,1,0,0,2,38,0
35797,1,2,11,9,6,0,4,4,0,0,0,2,38,0
35798,1,2,1,7,0,6,1,2,0,0,0,1,38,0
35799,0,2,11,9,4,4,2,4,1,0,0,1,38,0
35800,0,4,9,13,2,9,0,4,1,0,0,2,38,1
35801,1,2,9,13,2,3,0,4,1,4,0,2,38,1
35802,0,2,11,9,2,2,0,4,1,0,0,2,38,0
35803,1,2,7,12,2,2,0,4,1,0,0,2,38,1
35804,1,4,11,9,2,4,0,4,1,4,0,3,38,1
35805,1,2,12,14,2,2,0,4,1,0,3,2,38,1
35806,0,2,5,4,2,4,0,4,1,4,0,4,31,0
35807,1,1,11,9,2,2,0,2,1,0,0,1,38,0
35808,1,2,15,10,0,6,1,3,1,0,0,2,25,0
35809,0,2,11,9,2,2,0,4,1,0,0,2,38,1
35810,0,1,9,13,4,9,3,2,0,0,0,1,38,0
35811,1,2,0,6,0,7,1,4,1,0,0,2,38,0
35812,0,5,12,14,2,9,5,4,0,4,0,1,38,1
35813,1,2,9,13,2,0,0,4,1,0,0,2,38,1
35814,0,2,11,9,5,11,4,2,0,0,0,1,38,0
35815,1,0,12,14,4,12,1,4,0,0,0,2,38,0
35816,1,5,10,16,2,9,0,4,1,0,0,2,38,1
35817,2,4,15,10,2,3,0,4,1,0,0,2,38,0
35818,0,2,11,9,2,5,0,2,1,0,0,2,38,0
35819,0,2,11,9,2,5,0,4,1,0,0,2,38,0
35820,1,2,11,9,0,3,1,4,1,4,0,2,38,1
35821,0,2,11,9,0,9,4,4,1,0,0,2,25,0
35822,0,5,12,14,4,3,1,4,1,0,0,2,33,0
35823,1,2,15,10,0,13,1,2,0,0,0,2,38,0
35824,2,2,11,9,6,6,1,4,0,0,0,1,38,0
35825,1,2,11,9,2,2,0,4,1,0,0,2,38,0
35826,1,2,11,9,2,12,0,4,1,0,0,1,38,0
35827,1,2,7,12,2,3,0,4,1,0,0,2,38,1
35828,0,5,9,13,4,9,3,4,0,0,0,1,38,0
35829,1,2,11,9,2,7,0,4,1,0,0,2,38,0
35830,1,3,15,10,2,9,0,0,1,4,0,1,38,0
35831,1,3,11,9,4,3,1,4,1,4,0,2,38,1
35832,0,2,11,9,2,6,0,4,1,4,0,2,38,0
35833,0,2,15,10,2,11,0,4,1,0,0,2,38,1
35834,0,1,11,9,2,2,0,4,1,0,0,3,38,1
35835,0,2,0,6,4,7,3,4,1,0,0,0,38,0
35836,0,2,11,9,2,0,5,4,0,0,0,2,38,1
35837,0,2,2,8,2,8,5,3,0,0,0,2,5,0
35838,0,2,1,7,4,11,3,4,0,0,0,0,38,0
35839,0,2,9,13,2,13,0,1,1,0,0,2,38,1
35840,1,2,1,7,2,2,0,4,1,0,3,2,38,1
35841,1,1,12,14,2,3,0,4,1,0,0,2,38,1
35842,1,2,0,6,3,10,1,1,1,0,0,2,18,0
35843,1,4,11,9,2,3,0,4,1,4,0,2,38,1
35844,1,2,11,9,2,6,0,2,1,0,0,2,38,0
35845,1,2,12,14,0,9,1,4,1,0,0,2,38,0
35846,0,2,11,9,4,6,1,4,0,0,0,2,38,0
35847,0,2,9,13,2,9,0,4,1,0,0,2,38,0
35848,0,2,11,9,0,12,4,4,0,4,0,1,38,0
35849,0,2,11,9,2,2,0,4,1,0,0,2,38,0
35850,0,2,9,13,2,3,0,4,1,0,0,2,38,1
35851,0,2,7,12,4,3,4,4,1,0,0,2,38,0
35852,0,3,8,11,2,2,0,4,1,0,3,2,38,1
35853,0,2,11,9,4,2,1,4,1,0,0,2,38,0
35854,1,2,11,9,2,13,0,4,1,0,0,2,38,1
35855,0,2,15,10,2,13,0,4,1,0,0,2,38,0
35856,0,2,5,4,3,6,4,4,0,4,0,2,32,0
35857,1,2,1,7,3,6,4,1,0,0,0,2,34,0
35858,1,0,11,9,2,4,0,4,1,4,0,2,38,1
35859,1,2,14,15,4,9,1,4,0,0,0,2,38,1
35860,0,2,11,9,2,13,0,4,1,0,0,2,38,1
35861,0,2,11,9,4,13,3,2,1,0,0,2,38,0
35862,0,2,14,15,2,9,0,4,1,0,3,2,38,1
35863,1,2,15,10,2,2,0,4,1,0,0,3,38,1
35864,0,2,15,10,4,0,1,4,0,0,0,2,38,0
35865,2,4,9,13,2,13,0,4,1,0,0,2,38,0
35866,1,2,11,9,2,11,0,4,1,4,0,2,38,1
35867,0,2,11,9,2,11,5,4,0,0,0,2,38,1
35868,0,2,15,10,4,7,3,4,0,0,0,0,38,0
35869,0,4,15,10,2,7,5,4,0,0,0,0,38,1
35870,0,2,1,7,2,2,0,4,1,0,0,2,38,0
35871,1,2,11,9,0,11,1,4,1,0,0,3,38,0
35872,0,2,15,10,4,9,3,4,0,0,0,1,38,0
35873,2,3,8,11,6,11,1,4,0,4,0,2,38,1
35874,0,2,11,9,4,2,1,2,1,0,0,2,38,0
35875,0,2,1,7,4,4,4,4,1,4,0,2,38,0
35876,0,2,9,13,4,3,3,4,0,0,0,2,38,0
35877,1,2,11,9,2,5,0,4,1,0,0,3,38,0
35878,1,2,9,13,3,3,1,4,0,0,0,2,38,1
35879,1,4,11,9,2,11,0,4,1,0,0,3,38,0
35880,1,0,9,13,4,10,1,2,0,0,0,2,38,0
35881,0,2,11,9,2,11,0,4,1,0,0,2,38,1
35882,1,2,8,11,2,3,0,4,1,0,0,2,38,0
35883,0,2,9,13,4,9,3,2,0,0,0,2,38,0
35884,0,2,15,10,2,7,0,2,1,0,0,2,38,0
35885,1,3,9,13,2,3,0,4,1,0,0,1,38,1
35886,1,1,11,9,0,0,4,4,0,0,0,2,38,0
35887,0,2,0,6,4,4,4,0,1,0,0,2,38,0
35888,1,2,15,10,2,6,0,4,1,0,3,2,38,0
35889,0,2,1,7,4,11,3,4,0,0,0,0,38,0
35890,0,2,6,5,4,2,3,4,1,0,0,2,38,0
35891,3,3,15,10,6,11,1,4,1,0,0,1,38,0
35892,1,2,7,12,0,9,4,4,0,0,0,1,38,0
35893,0,2,15,10,4,11,1,2,1,0,0,1,38,0
35894,0,2,15,10,0,13,1,4,1,0,0,2,38,0
35895,0,2,0,6,2,13,0,4,1,0,0,2,38,0
35896,2,2,0,6,2,5,0,4,1,0,0,1,38,1
35897,0,2,9,13,0,11,1,1,1,0,0,2,2,0
35898,0,4,11,9,2,2,0,4,1,0,0,2,38,0
35899,0,4,11,9,2,11,0,4,1,0,0,2,38,0
35900,0,2,11,9,4,11,3,4,1,0,0,2,38,0
35901,0,2,11,9,2,2,0,4,1,0,0,2,38,1
35902,2,4,9,13,2,9,0,4,1,0,0,1,38,0
35903,1,2,11,9,6,7,1,4,0,0,0,1,38,0
35904,1,4,15,10,2,2,0,4,1,0,0,2,38,0
35905,0,2,1,7,4,11,3,4,0,0,0,0,38,0
35906,0,2,0,6,2,5,0,4,1,0,0,1,25,0
35907,1,0,9,13,2,5,0,4,1,0,0,2,38,0
35908,1,3,9,13,2,9,0,4,1,0,0,3,38,0
35909,1,2,11,9,2,6,0,4,1,0,0,2,38,0
35910,0,2,6,5,4,6,3,4,1,0,0,2,38,0
35911,1,1,9,13,2,3,5,4,0,0,0,1,38,1
35912,1,2,11,9,0,13,4,4,1,4,0,2,38,0
35913,1,1,15,10,0,3,4,4,1,0,0,2,38,1
35914,0,2,8,11,0,11,1,4,1,0,0,2,38,1
35915,0,4,11,9,2,2,0,4,1,0,0,2,38,0
35916,0,2,15,10,4,5,3,4,1,0,0,2,38,0
35917,0,2,9,13,4,12,1,4,0,0,0,0,38,0
35918,1,2,11,9,0,7,1,4,0,0,0,2,38,0
35919,1,2,3,2,2,5,0,4,1,0,0,2,25,0
35920,1,2,15,10,2,2,0,4,1,0,0,3,38,1
35921,0,1,12,14,0,9,1,4,0,0,0,2,38,0
35922,1,2,7,12,2,5,0,2,1,4,0,2,38,1
35923,1,2,11,9,2,2,0,4,1,0,0,2,38,1
35924,0,2,15,10,4,9,1,4,0,0,0,1,38,0
35925,1,3,7,12,2,11,0,4,1,0,0,2,38,1
35926,1,2,11,9,2,0,5,4,0,0,0,2,38,1
35927,1,2,11,9,2,2,0,4,1,0,0,2,38,0
35928,1,2,11,9,2,13,0,4,1,0,0,2,38,1
35929,1,2,15,10,0,3,4,4,0,0,0,2,38,0
35930,0,2,11,9,4,2,1,4,1,0,0,2,38,0
35931,1,2,15,10,2,0,0,4,1,0,0,2,38,0
35932,0,2,11,9,2,2,0,4,1,0,0,2,38,0
35933,0,2,7,12,2,9,0,4,1,0,0,2,38,1
35934,0,2,14,15,0,9,1,4,1,4,0,1,38,1
35935,0,2,11,9,2,2,0,4,1,0,0,2,38,0
35936,0,2,9,13,4,3,3,4,0,0,0,2,38,0
35937,0,2,11,9,4,0,3,4,1,0,0,2,38,0
35938,1,2,13,1,3,0,3,4,1,0,0,2,38,0
35939,1,4,11,9,2,2,0,4,1,0,0,2,38,0
35940,1,2,6,5,2,6,0,4,1,0,0,2,30,0
35941,0,2,8,11,4,7,3,4,0,0,0,1,38,0
35942,1,2,1,7,6,2,1,4,1,0,0,2,38,0
35943,2,1,12,14,2,3,0,4,1,0,0,2,38,1
35944,1,2,10,16,2,9,0,4,1,0,0,2,38,1
35945,0,2,11,9,2,6,0,4,1,0,0,2,38,0
35946,0,2,11,9,2,11,0,4,1,4,0,2,38,0
35947,0,2,6,5,2,2,0,4,1,0,0,1,12,0
35948,1,2,14,15,2,9,0,4,1,0,0,3,38,0
35949,0,1,12,14,2,9,5,4,0,4,0,1,38,1
35950,2,2,14,15,2,2,0,4,1,0,0,2,38,1
35951,1,2,8,11,2,2,0,4,1,0,0,2,1,1
35952,1,2,9,13,2,3,0,4,1,0,0,1,38,1
35953,1,2,7,12,2,11,0,4,1,0,0,2,38,0
35954,0,2,15,10,4,7,1,4,1,0,0,1,38,0
35955,1,2,11,9,5,7,4,4,0,0,0,1,38,0
35956,0,2,11,9,4,3,3,4,1,0,0,1,38,0
35957,0,2,15,10,4,3,1,4,1,0,0,2,38,0
35958,0,2,8,11,2,9,0,4,1,0,0,2,38,0
35959,0,2,15,10,4,7,1,4,1,0,0,2,38,0
35960,1,3,14,15,2,9,0,4,1,0,0,2,7,1
35961,1,4,15,10,2,13,0,4,1,0,0,4,38,0
35962,1,2,11,9,2,2,0,4,1,0,0,2,38,0
35963,2,4,11,9,2,4,0,4,1,0,0,1,38,0
35964,0,2,15,10,4,11,3,4,1,0,0,1,38,0
35965,1,2,11,9,2,11,5,4,0,0,0,1,38,0
35966,0,2,11,9,4,7,3,4,0,0,0,2,38,0
35967,0,2,12,14,2,9,5,1,0,0,0,2,2,1
35968,1,2,2,8,4,7,1,3,0,0,0,1,38,0
35969,1,2,11,9,2,6,0,4,1,0,0,2,38,0
35970,1,2,11,9,0,8,1,4,0,0,0,0,38,0
35971,1,2,1,7,0,3,4,4,0,0,0,1,38,0
35972,0,2,9,13,2,3,5,4,0,0,3,1,38,1
35973,1,3,12,14,2,3,0,4,1,0,0,2,38,1
35974,1,1,3,2,2,7,0,4,1,0,0,1,25,0
35975,0,2,15,10,4,3,1,4,1,0,0,2,38,0
35976,1,0,8,11,2,0,0,4,1,4,0,2,38,1
35977,1,2,7,12,6,3,1,4,0,0,0,2,38,1
35978,1,2,9,13,0,3,4,1,1,0,0,2,38,0
35979,0,2,5,4,5,5,1,2,1,0,0,1,13,0
35980,1,2,11,9,2,13,0,4,1,0,0,2,38,0
35981,1,3,12,14,2,11,0,4,1,0,0,2,38,1
35982,1,2,15,10,0,0,4,4,0,0,0,2,38,0
35983,1,2,11,9,2,13,0,4,1,4,0,3,38,1
35984,1,4,11,9,2,13,0,4,1,0,0,2,38,0
35985,0,2,1,7,4,11,3,4,0,0,0,0,38,0
35986,0,2,15,10,4,5,4,0,0,0,0,1,38,0
35987,0,2,11,9,4,13,1,4,1,0,0,3,38,0
35988,1,0,11,9,0,2,1,2,1,0,0,2,38,0
35989,2,3,11,9,2,3,0,4,1,0,0,1,38,1
35990,1,5,11,9,0,7,3,2,1,0,0,2,38,0
35991,0,2,11,9,2,2,0,4,1,0,0,2,38,0
35992,1,1,15,10,0,0,4,2,0,0,0,1,38,0
35993,0,2,9,13,2,2,5,4,0,0,0,1,38,1
35994,0,2,9,13,0,3,1,4,0,4,0,2,38,1
35995,1,3,10,16,2,3,5,4,0,0,0,2,38,1
35996,1,2,9,13,2,12,0,4,1,0,0,1,38,0
35997,0,2,7,12,2,9,0,4,1,0,3,2,38,0
35998,1,2,7,12,0,2,1,2,1,0,0,2,38,0
35999,1,4,11,9,2,2,0,4,1,4,0,2,38,1
36000,0,2,15,10,5,11,4,4,0,0,0,2,38,0
36001,1,2,15,10,2,2,0,4,1,0,0,3,38,0
36002,1,0,11,9,2,0,0,4,1,0,0,3,38,0
36003,1,2,9,13,2,3,0,4,1,0,0,2,38,0
36004,2,3,11,9,2,7,0,4,1,0,0,2,38,0
36005,1,2,9,13,0,12,4,4,0,0,0,2,38,0
36006,0,1,15,10,4,7,1,4,1,0,0,2,38,0
36007,0,1,11,9,4,13,3,4,0,0,0,1,38,0
36008,1,5,15,10,2,10,0,2,1,0,0,2,38,0
36009,0,2,11,9,0,7,1,2,0,0,0,0,38,0
36010,0,2,2,8,4,11,2,4,1,4,0,2,38,0
36011,0,2,8,11,2,0,0,2,1,0,0,2,38,1
36012,1,2,11,9,6,6,1,4,0,0,0,2,38,0
36013,0,2,15,10,2,2,0,4,1,0,0,2,21,0
36014,0,2,14,15,4,9,1,4,0,0,0,2,38,1
36015,1,4,9,13,2,2,0,4,1,0,0,2,38,0
36016,0,2,12,14,4,3,1,4,1,0,0,2,38,1
36017,0,2,9,13,4,11,1,4,0,0,0,2,38,0
36018,0,5,15,10,4,9,3,4,1,0,0,0,38,0
36019,0,2,4,3,4,5,2,4,1,0,0,2,12,0
36020,1,2,9,13,3,0,1,0,1,0,0,2,29,0
36021,0,2,11,9,4,0,3,2,0,0,0,2,38,0
36022,1,2,9,13,2,3,0,4,1,0,0,2,1,1
36023,1,2,15,10,2,10,0,4,1,0,0,2,38,0
36024,1,2,15,10,0,7,1,4,1,0,0,1,38,0
36025,2,4,1,7,2,4,0,4,1,0,0,1,38,0
36026,0,2,11,9,0,11,3,4,1,0,0,2,38,0
36027,0,2,9,13,4,3,1,2,0,0,0,1,38,0
36028,0,2,8,11,4,6,1,4,1,0,0,2,38,0
36029,0,2,8,11,4,0,1,3,0,4,0,1,38,0
36030,0,2,9,13,4,3,1,4,1,4,0,2,38,0
36031,1,2,11,9,0,12,1,4,0,0,0,1,38,0
36032,1,4,14,15,0,11,1,4,1,0,0,2,38,1
36033,2,4,11,9,2,4,0,4,1,0,0,2,38,1
36034,0,2,15,10,2,2,0,4,1,0,0,2,38,0
36035,1,2,9,13,2,9,0,4,1,0,0,2,38,1
36036,1,2,9,13,5,9,1,4,1,0,0,2,38,0
36037,0,2,11,9,4,7,1,4,1,0,0,2,38,0
36038,1,4,12,14,0,3,1,4,1,0,0,2,38,1
36039,0,2,8,11,0,0,1,4,0,0,0,2,38,0
36040,0,2,12,14,2,9,0,4,1,0,0,2,38,1
36041,0,2,2,8,4,0,3,4,0,0,0,2,38,0
36042,0,2,15,10,4,3,1,4,1,0,0,2,38,0
36043,1,2,15,10,2,3,0,4,1,4,0,2,38,1
36044,0,2,15,10,2,0,0,4,1,4,0,2,38,0
36045,0,3,8,11,4,2,1,4,1,0,0,2,38,0
36046,0,3,9,13,0,11,1,4,1,0,0,3,38,0
36047,1,2,11,9,0,0,2,4,0,0,0,2,38,0
36048,1,2,15,10,2,6,0,4,1,0,0,2,38,0
36049,1,2,9,13,0,9,1,4,0,0,0,0,38,0
36050,1,2,6,5,2,7,0,4,1,0,0,2,38,0
36051,0,2,15,10,2,11,2,1,0,0,0,2,11,0
36052,0,2,15,10,0,7,1,4,1,0,0,2,38,0
36053,0,2,11,9,2,5,0,4,1,0,0,2,38,0
36054,0,2,11,9,2,0,5,4,0,0,0,2,38,1
36055,1,5,9,13,4,0,1,4,0,0,0,1,38,0
36056,1,2,11,9,2,12,0,4,1,0,0,2,38,0
36057,1,2,11,9,4,7,2,4,0,0,0,1,17,0
36058,0,2,15,10,4,11,1,4,0,0,0,1,38,0
36059,0,2,11,9,4,4,3,4,0,0,0,2,38,0
36060,0,0,7,12,2,12,0,4,1,0,0,2,38,0
36061,1,2,11,9,2,2,0,4,1,0,0,2,38,0
36062,0,2,9,13,2,3,0,4,1,0,0,2,38,0
36063,0,2,11,9,4,10,1,4,1,0,0,1,38,0
36064,1,0,15,10,2,0,0,2,1,0,0,2,38,1
36065,0,2,15,10,4,0,3,4,1,0,0,0,38,0
36066,0,2,9,13,2,3,0,4,1,0,0,3,21,1
36067,1,1,12,14,2,9,0,4,1,4,0,1,38,1
36068,0,2,11,9,2,9,0,1,1,0,0,2,0,0
36069,0,2,6,5,4,11,3,4,0,0,0,2,38,0
36070,0,3,9,13,2,11,0,4,1,4,0,2,25,1
36071,1,2,11,9,2,9,0,4,1,0,0,2,38,0
36072,0,2,1,7,4,11,3,4,1,0,0,0,38,0
36073,0,2,11,9,4,6,3,4,1,0,0,2,38,0
36074,1,2,15,10,0,2,1,4,1,0,0,2,38,1
36075,1,2,11,9,0,7,4,2,0,0,0,1,38,0
36076,0,2,15,10,4,3,3,4,1,0,0,2,38,0
36077,1,4,11,9,2,4,0,4,1,0,0,1,38,0
36078,0,1,15,10,2,7,0,4,1,0,0,2,38,0
36079,1,1,15,10,4,7,3,4,0,0,0,1,38,0
36080,1,4,12,14,0,9,1,4,0,0,0,1,38,0
36081,1,2,15,10,4,6,1,4,1,0,0,1,38,0
36082,1,2,12,14,2,9,0,4,1,0,0,2,38,1
36083,2,1,6,5,2,7,0,4,1,0,0,1,38,0
36084,0,2,5,4,4,11,1,4,1,0,0,2,25,0
36085,0,2,2,8,4,13,3,4,1,0,0,0,38,0
36086,1,2,8,11,2,2,0,4,1,4,0,2,38,0
36087,0,2,11,9,2,13,0,4,1,0,0,2,38,0
36088,0,2,15,10,4,7,3,4,0,0,0,0,38,0
36089,1,2,11,9,2,2,0,4,1,4,0,2,38,1
36090,0,2,15,10,4,11,1,4,1,0,0,3,38,0
36091,1,2,11,9,4,11,3,4,1,0,0,2,38,0
36092,0,5,15,10,2,10,0,4,1,0,0,2,38,0
36093,0,2,2,8,5,0,4,4,0,4,0,2,38,0
36094,0,2,9,13,2,9,0,1,1,4,0,2,29,1
36095,1,2,9,13,2,3,0,4,1,0,0,2,38,1
36096,0,2,9,13,4,0,3,4,0,0,0,0,38,0
