,age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,act,pred
1221,2,5,10,16,2,9,0,4,1,0,0,0,38,0,[1]
1222,2,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
1223,1,2,9,13,2,2,0,4,1,0,0,0,38,1,[0]
1224,2,2,11,9,2,11,0,4,1,1,0,0,38,0,[1]
1225,2,4,11,9,2,4,0,4,1,1,0,0,38,0,[1]
1226,2,1,11,9,2,3,0,4,1,0,0,0,38,0,[1]
1227,1,0,11,9,2,3,0,4,1,0,0,0,38,1,[0]
1228,1,2,11,9,2,2,0,4,1,0,0,0,7,1,[0]
1229,1,2,9,13,2,9,0,4,1,0,0,0,38,1,[0]
1230,1,2,12,14,2,9,0,4,1,0,0,0,8,1,[0]
1231,1,2,6,5,6,13,4,4,1,0,0,0,38,1,[0]
1232,1,2,15,10,2,3,0,4,1,0,0,1,38,0,[1]
1233,2,1,11,9,2,2,0,4,1,0,0,0,38,0,[1]
1234,1,4,9,13,2,9,5,4,0,0,0,0,38,0,[1]
1235,0,1,9,13,2,3,0,2,1,0,0,0,38,1,[0]
1236,0,2,9,13,2,2,0,4,1,0,0,0,38,1,[0]
1237,1,2,2,8,2,2,0,4,1,0,0,0,38,0,[1]
1238,1,3,15,10,2,3,0,4,1,0,0,0,38,0,[1]
1239,2,1,15,10,2,10,0,4,1,0,0,0,38,1,[0]
1240,2,0,11,9,2,13,0,4,1,0,0,0,38,1,[0]
1241,1,4,15,10,2,2,0,4,1,0,0,0,38,1,[0]
1242,1,2,15,10,2,6,0,4,1,0,0,0,38,0,[1]
1243,2,3,4,3,2,11,0,4,1,0,0,0,25,1,[0]
1244,1,4,11,9,2,3,0,4,1,0,0,0,38,0,[1]
1245,1,2,15,10,2,2,0,4,1,0,0,1,38,1,[0]
1246,1,3,12,14,0,9,1,4,1,0,0,0,38,0,[1]
1247,0,2,4,3,2,7,0,4,1,0,0,0,25,0,[1]
1248,2,2,0,6,2,13,0,4,1,0,1,0,38,1,[0]
1249,1,2,12,14,4,9,1,4,1,0,0,1,38,0,[1]
1250,1,2,11,9,2,13,0,4,1,0,0,1,38,0,[1]
1251,0,1,7,12,2,10,0,4,1,1,0,0,38,0,[1]
1252,2,1,15,10,2,3,0,4,1,0,0,0,38,0,[1]
1253,1,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
1254,1,1,9,13,2,9,0,4,1,0,0,0,38,1,[0]
1255,0,2,11,9,2,13,0,1,1,0,0,0,29,1,[0]
1256,2,2,11,9,2,2,0,4,1,0,0,0,38,0,[1]
1257,1,4,5,4,2,3,0,4,1,0,0,1,38,1,[0]
1258,1,2,15,10,0,11,1,4,1,0,0,1,38,0,[1]
1259,1,2,11,9,2,11,0,4,1,0,0,1,38,1,[0]
1260,2,2,4,3,2,13,0,4,1,0,0,0,38,1,[0]
1261,1,2,9,13,6,9,4,4,0,0,0,0,38,0,[1]
1262,1,2,8,11,6,0,1,1,0,0,0,0,38,0,[1]
1263,1,1,15,10,2,3,0,4,1,0,0,0,38,1,[0]
1264,2,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
1265,1,4,15,10,2,3,0,4,1,0,0,1,38,0,[1]
1266,1,1,11,9,2,7,5,4,0,0,0,0,38,1,[0]
1267,1,2,9,13,2,6,0,4,1,0,0,0,1,1,[0]
1268,1,2,9,13,4,3,1,4,1,0,0,0,38,0,[1]
1269,1,2,15,10,2,0,0,4,1,0,0,1,38,1,[0]
1270,2,5,12,14,2,3,0,4,1,0,0,0,38,1,[0]
1271,2,2,11,9,2,9,0,4,1,0,0,0,38,0,[1]
1272,1,2,11,9,2,6,0,4,1,0,0,1,38,0,[1]
1273,1,0,12,14,2,2,0,4,1,0,0,0,38,0,[1]
1274,0,2,2,8,4,10,3,2,1,0,0,0,38,0,[1]
1275,1,2,15,10,2,2,0,4,1,0,0,0,38,1,[0]
1276,1,2,9,13,2,9,0,4,1,0,0,1,38,0,[1]
1277,1,3,11,9,2,11,0,4,1,0,0,1,38,1,[0]
1278,2,2,11,9,2,0,0,4,1,0,0,0,38,1,[0]
1279,1,5,12,14,2,3,0,4,1,0,0,0,38,1,[0]
1280,1,2,11,9,2,13,0,4,1,0,0,1,38,1,[0]
1281,1,2,12,14,2,3,0,1,1,0,0,1,23,1,[0]
1282,0,2,10,16,0,9,1,4,0,0,0,1,38,1,[0]
1283,1,4,7,12,2,3,0,4,1,0,0,1,38,0,[1]
1284,1,5,14,15,2,9,0,2,1,0,0,0,38,0,[1]
1285,0,2,2,8,4,6,1,2,0,0,0,0,38,0,[1]
1286,2,2,15,10,0,11,1,4,0,0,0,0,38,0,[1]
1287,2,1,9,13,6,9,1,4,0,0,0,0,38,1,[0]
1288,1,2,11,9,2,11,0,4,1,0,0,0,38,1,[0]
1289,1,3,9,13,2,3,0,4,1,0,0,1,38,1,[0]
1290,2,3,9,13,2,3,0,4,1,0,0,1,38,1,[0]
1291,1,2,15,10,2,11,0,4,1,0,0,1,38,1,[0]
1292,0,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
1293,1,2,9,13,3,3,1,4,1,0,0,0,38,1,[0]
1294,1,2,15,10,2,9,0,4,1,0,0,0,38,1,[0]
1295,2,2,3,2,2,6,0,4,1,0,0,1,38,1,[0]
1296,2,2,11,9,2,12,0,4,1,0,0,0,38,0,[1]
1297,2,1,7,12,2,10,0,4,1,0,0,0,38,1,[0]
1298,1,1,8,11,2,10,0,4,1,0,0,1,38,1,[0]
1299,0,2,12,14,4,3,1,2,0,0,0,0,38,0,[1]
1300,1,2,9,13,2,12,0,4,1,0,0,0,38,1,[0]
1301,1,2,15,10,2,2,0,4,1,0,0,0,38,0,[1]
1302,0,2,11,9,2,13,0,4,1,0,0,1,38,1,[0]
1303,1,2,9,13,4,9,1,4,1,1,0,1,38,0,[1]
1304,1,2,11,9,2,11,0,4,1,0,0,0,38,0,[1]
1305,1,3,15,10,2,3,0,4,1,0,0,0,38,0,[1]
1306,0,2,5,4,4,7,1,4,1,0,0,1,38,1,[0]
1307,1,2,12,14,2,3,5,4,0,0,0,0,38,1,[0]
1308,1,2,15,10,3,9,1,4,1,0,0,0,38,1,[0]
1309,1,2,15,10,2,2,0,4,1,0,0,0,38,1,[0]
1310,2,2,9,13,0,9,4,4,0,0,0,0,38,1,[0]
1311,2,3,15,10,2,3,0,4,1,0,0,0,38,0,[1]
1312,0,2,15,10,2,5,0,4,1,0,0,0,38,1,[0]
1313,2,2,15,10,2,2,0,4,1,0,0,0,38,1,[0]
1314,2,4,11,9,2,2,0,4,1,0,0,1,38,1,[0]
1315,2,2,8,11,2,2,0,4,1,0,0,0,38,1,[0]
1316,1,3,9,13,2,11,0,4,1,0,0,0,38,1,[0]
1317,1,2,9,13,0,11,4,4,0,0,0,0,38,1,[0]
1318,2,2,9,13,4,11,2,4,0,0,0,0,38,0,[1]
1319,1,4,15,10,4,3,1,4,1,0,0,0,38,0,[1]
1320,1,2,12,14,4,9,1,4,0,0,0,1,38,0,[1]
1321,2,3,8,11,0,9,1,4,1,0,0,1,38,1,[0]
1322,1,4,15,10,2,2,0,4,1,0,0,0,38,1,[0]
1323,1,2,15,10,2,0,5,4,0,0,0,0,38,1,[0]
1324,2,2,15,10,2,2,0,4,1,0,0,0,38,0,[1]
1325,1,2,9,13,5,11,1,4,1,0,0,0,38,1,[0]
1326,1,2,2,8,2,2,0,4,1,0,0,1,38,1,[0]
1327,1,3,9,13,2,11,0,4,1,0,0,0,38,1,[0]
1328,0,5,12,14,2,9,5,4,0,0,0,1,38,1,[0]
1329,0,2,9,13,2,3,0,4,1,0,0,0,38,0,[1]
1330,1,2,15,10,2,12,0,4,1,0,0,0,38,0,[1]
1331,1,2,12,14,4,3,1,4,1,0,0,1,38,1,[0]
1332,0,2,15,10,2,2,0,4,1,0,0,0,38,0,[1]
1333,1,2,9,13,2,11,0,4,1,0,0,0,38,1,[0]
1334,1,2,15,10,2,3,0,4,1,0,0,1,38,1,[0]
1335,2,4,3,2,6,11,2,4,1,0,0,0,25,0,[1]
1336,1,4,15,10,2,3,0,4,1,0,0,1,38,0,[1]
1337,1,2,11,9,2,6,0,4,1,1,0,1,38,1,[0]
1338,2,4,10,16,0,3,1,4,0,0,0,0,38,0,[1]
1339,1,1,8,11,0,0,4,4,0,0,0,0,38,0,[1]
1340,1,1,9,13,2,9,5,4,0,0,0,0,38,1,[0]
1341,0,2,14,15,2,9,0,4,1,0,0,1,38,0,[1]
1342,2,2,7,12,2,3,0,4,1,0,0,1,10,1,[0]
1343,1,2,15,10,0,12,1,4,1,0,0,0,12,1,[0]
1344,2,5,12,14,2,3,0,4,1,0,0,1,38,1,[0]
1345,2,5,10,16,3,9,1,4,1,0,0,1,38,1,[0]
1346,1,2,8,11,2,12,0,4,1,0,0,0,38,0,[1]
1347,1,2,11,9,2,6,0,4,1,0,0,0,38,1,[0]
1348,1,2,15,10,2,3,0,4,1,0,0,1,38,0,[1]
1349,1,2,15,10,2,0,0,4,1,0,0,0,38,1,[0]
1350,1,2,11,9,2,2,5,4,0,0,0,0,38,1,[0]
1351,1,2,10,16,2,9,0,4,1,0,0,1,38,1,[0]
1352,2,4,12,14,2,9,0,4,1,0,0,0,38,1,[0]
1353,1,2,15,10,2,11,0,4,1,0,0,1,38,1,[0]
1354,1,2,15,10,2,0,0,1,1,0,0,1,18,0,[1]
1355,2,2,11,9,2,6,0,4,1,0,0,0,20,1,[0]
1356,1,2,7,12,2,9,0,2,1,0,0,1,38,1,[0]
1357,1,2,11,9,2,6,0,4,1,0,0,0,38,1,[0]
1358,2,4,12,14,0,11,4,4,0,0,1,1,38,0,[1]
1359,1,2,11,9,2,0,0,4,1,0,0,1,38,0,[1]
1360,1,2,9,13,2,9,5,4,0,0,0,0,38,0,[1]
1361,2,2,15,10,2,6,0,4,1,0,0,1,38,0,[1]
1362,2,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
1363,2,0,9,13,3,3,1,2,1,0,0,0,38,1,[0]
1364,1,5,9,13,2,3,0,4,1,0,0,1,38,1,[0]
1365,1,2,15,10,0,9,1,4,0,0,0,0,38,1,[0]
1366,1,3,9,13,2,3,0,4,1,0,0,0,38,1,[0]
1367,1,5,11,9,2,0,5,4,0,0,0,0,38,0,[1]
1368,1,2,11,9,2,11,0,4,1,0,0,1,38,0,[1]
1369,1,2,10,16,2,9,5,4,0,0,0,0,38,0,[1]
1370,1,2,11,9,2,11,0,4,1,0,0,1,38,0,[1]
1371,1,4,9,13,2,11,0,4,1,0,0,0,38,0,[1]
1372,1,1,15,10,2,10,0,4,1,0,0,0,38,1,[0]
1373,2,1,12,14,0,3,1,4,0,0,0,0,38,0,[1]
1374,0,2,12,14,4,9,1,4,1,0,0,1,38,1,[0]
1375,2,2,15,10,2,11,0,4,1,0,0,1,38,1,[0]
1376,1,5,9,13,2,9,5,4,0,0,0,0,38,0,[1]
1377,1,1,11,9,2,10,0,4,1,0,0,1,38,1,[0]
1378,1,0,9,13,2,3,5,1,0,0,1,0,38,1,[0]
1379,0,1,11,9,2,13,0,4,1,0,0,0,38,0,[1]
1380,1,2,11,9,2,2,0,4,1,0,0,1,38,1,[0]
1381,1,2,9,13,2,0,0,4,1,0,0,0,38,1,[0]
1382,1,0,8,11,2,9,0,4,1,0,0,1,38,0,[1]
1383,1,5,9,13,2,9,0,4,1,0,0,0,38,0,[1]
1384,1,2,12,14,0,11,1,4,0,0,0,0,38,1,[0]
1385,1,1,12,14,2,9,0,4,1,0,0,1,38,1,[0]
1386,1,2,11,9,2,13,0,4,1,0,0,1,38,0,[1]
1387,1,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
1388,1,2,11,9,2,0,5,4,0,0,0,0,38,0,[1]
1389,2,2,12,14,2,9,0,4,1,0,0,1,38,0,[1]
1390,2,2,15,10,2,2,0,4,1,0,0,0,38,1,[0]
1391,1,3,9,13,2,2,0,4,1,0,0,1,38,1,[0]
1392,1,3,11,9,2,2,0,4,1,0,0,0,38,1,[0]
1393,1,1,9,13,4,9,1,4,0,1,0,0,38,0,[1]
1394,1,4,12,14,2,9,0,4,1,0,0,1,38,0,[1]
1395,1,2,8,11,4,2,1,4,1,0,0,0,38,0,[1]
1396,0,2,9,13,2,11,0,4,1,0,0,0,38,0,[1]
1397,2,0,11,9,2,0,0,4,1,0,0,0,38,0,[1]
1398,1,2,11,9,2,3,0,4,1,0,0,0,38,0,[1]
1399,2,3,9,13,2,3,0,4,1,0,0,1,38,0,[1]
1400,0,1,7,12,2,10,0,4,1,0,0,1,38,1,[0]
1401,1,1,9,13,2,10,0,2,1,0,0,1,38,1,[0]
1402,0,2,11,9,2,3,0,4,1,0,0,1,38,1,[0]
1403,2,3,11,9,2,11,0,4,1,0,0,1,38,0,[1]
1404,1,2,15,10,2,13,0,4,1,1,0,0,38,0,[1]
1405,1,2,7,12,2,12,0,4,1,0,0,0,38,1,[0]
1406,1,3,15,10,0,3,1,4,1,0,0,1,38,0,[1]
1407,2,2,9,13,6,11,1,4,1,0,0,0,38,1,[0]
1408,1,2,14,15,2,9,0,4,1,0,0,0,38,1,[0]
1409,1,2,9,13,2,6,0,4,1,0,0,0,10,1,[0]
1410,0,2,15,10,2,0,0,4,1,0,1,0,38,0,[1]
1411,2,2,11,9,2,13,0,4,1,0,0,0,38,0,[1]
1412,1,4,14,15,2,9,0,4,1,0,0,1,38,1,[0]
1413,2,4,15,10,2,11,0,4,1,0,0,0,38,0,[1]
1414,2,2,15,10,2,11,0,4,1,0,0,0,38,1,[0]
1415,1,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
1416,1,2,9,13,0,3,4,4,0,0,0,0,1,0,[1]
1417,0,2,9,13,2,12,0,4,1,0,0,0,38,1,[0]
1418,1,2,11,9,2,0,0,4,1,0,0,0,38,0,[1]
1419,0,1,15,10,4,10,3,4,1,0,0,0,38,1,[0]
1420,1,2,15,10,2,2,0,4,1,0,0,0,38,0,[1]
1421,0,2,15,10,2,9,0,4,1,0,0,0,38,1,[0]
1422,1,4,11,9,2,2,0,4,1,0,0,0,38,0,[1]
1423,1,4,15,10,2,0,5,4,0,0,0,0,38,0,[1]
1424,1,2,5,4,2,5,0,4,1,0,1,0,25,0,[1]
1425,1,2,9,13,4,0,1,2,1,0,0,0,38,0,[1]
1426,1,2,9,13,2,3,0,4,1,0,0,1,38,1,[0]
1427,1,2,9,13,2,3,0,4,1,0,0,1,38,1,[0]
1428,2,2,15,10,2,10,0,4,1,0,0,0,38,1,[0]
1429,0,2,1,7,4,9,3,4,1,0,0,0,38,1,[0]
1430,1,2,11,9,2,7,0,4,1,0,0,0,38,0,[1]
1431,1,2,15,10,2,2,0,4,1,0,0,0,38,1,[0]
1432,1,2,11,9,0,0,4,4,0,0,0,0,38,0,[1]
1433,1,1,15,10,2,11,0,4,1,0,0,0,38,0,[1]
1434,0,2,9,13,2,11,0,4,1,0,0,0,38,1,[0]
1435,1,2,8,11,2,2,0,4,1,0,0,0,38,1,[0]
1436,1,2,15,10,2,2,0,4,1,0,0,0,38,1,[0]
1437,1,2,9,13,5,9,1,4,1,0,0,1,38,1,[0]
1438,1,2,15,10,2,0,0,4,1,0,0,1,38,0,[1]
1439,1,2,11,9,2,7,5,1,0,0,0,0,38,0,[1]
1440,1,1,11,9,2,10,5,2,0,0,0,1,38,0,[1]
1441,1,3,11,9,2,3,0,1,1,0,0,1,35,1,[0]
1442,2,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
1443,1,3,7,12,2,2,0,4,1,0,0,1,38,1,[0]
1444,2,2,9,13,0,3,4,4,1,0,0,0,38,0,[1]
1445,2,4,15,10,2,12,0,4,1,0,0,1,38,1,[0]
1446,2,2,15,10,4,3,1,4,0,0,0,0,38,0,[1]
1447,2,4,9,13,4,11,4,4,1,0,0,1,38,1,[0]
1448,1,2,11,9,2,11,0,4,1,0,0,0,38,1,[0]
1449,1,3,9,13,2,3,0,4,1,0,0,1,38,0,[1]
1450,2,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
1451,0,5,12,14,2,3,5,4,0,0,0,0,38,0,[1]
1452,2,2,9,13,4,3,1,4,0,0,0,0,38,1,[0]
1453,1,3,8,11,2,11,0,4,1,0,0,1,38,0,[1]
1454,2,2,10,16,2,9,0,4,1,0,0,1,38,1,[0]
1455,1,2,11,9,2,0,5,4,0,1,0,1,38,1,[0]
1456,0,2,12,14,2,0,5,4,0,0,0,0,38,1,[0]
1457,0,2,9,13,2,11,0,4,1,0,0,0,38,1,[0]
1458,1,2,15,10,4,3,4,2,0,0,0,1,38,0,[1]
1459,1,4,2,8,2,2,0,4,1,0,0,1,38,1,[0]
1460,1,2,15,10,2,11,0,4,1,0,0,1,38,1,[0]
1461,1,5,9,13,2,3,0,4,1,0,0,1,38,1,[0]
1462,1,2,9,13,4,11,1,4,1,0,0,1,38,0,[1]
1463,1,2,11,9,2,6,0,4,1,0,0,0,38,1,[0]
1464,1,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
1465,2,4,5,4,2,4,0,4,1,0,0,0,38,1,[0]
1466,2,0,15,10,5,9,1,2,0,0,0,0,38,1,[0]
1467,1,2,9,13,2,3,0,4,1,0,0,0,38,0,[1]
1468,1,2,9,13,0,0,1,4,1,0,0,1,38,1,[0]
1469,2,2,11,9,2,11,0,4,1,0,0,1,38,1,[0]
1470,1,2,15,10,2,7,0,4,1,0,0,0,38,1,[0]
1471,1,4,9,13,2,11,3,4,1,0,0,0,38,0,[1]
1472,1,1,9,13,4,9,1,4,0,0,0,0,38,1,[0]
1473,1,2,15,10,2,13,0,4,1,0,0,0,38,0,[1]
1474,2,4,7,12,2,3,0,4,1,0,0,0,38,0,[1]
1475,1,2,7,12,2,0,0,4,1,0,0,0,38,1,[0]
1476,1,2,15,10,2,7,0,4,1,0,0,0,38,1,[0]
1477,1,2,9,13,2,3,0,4,1,0,0,0,38,1,[0]
1478,0,2,11,9,2,0,5,4,0,0,0,1,38,1,[0]
1479,1,2,15,10,2,0,5,2,0,0,0,0,38,0,[1]
1480,1,2,11,9,4,11,4,4,1,0,0,1,38,1,[0]
1481,1,1,9,13,4,9,1,2,0,0,0,0,38,0,[1]
1482,1,4,9,13,2,4,0,4,1,0,0,1,38,1,[0]
1483,1,2,9,13,0,11,4,4,1,0,0,0,38,1,[0]
1484,1,1,11,9,2,13,0,4,1,0,0,1,38,0,[1]
1485,1,2,11,9,2,2,0,4,1,0,0,1,38,1,[0]
1486,1,2,15,10,2,2,0,4,1,0,0,1,38,1,[0]
1487,1,2,8,11,2,2,0,4,1,0,0,0,38,1,[0]
1488,2,2,11,9,2,11,5,4,0,0,0,0,38,0,[1]
1489,1,2,11,9,2,6,0,4,1,0,0,1,38,0,[1]
1490,1,2,15,10,2,6,0,4,1,0,0,0,38,1,[0]
1491,1,2,11,9,2,11,0,4,0,0,0,0,38,0,[1]
1492,0,1,9,13,4,9,2,4,1,0,0,1,38,0,[1]
1493,1,2,7,12,2,3,0,4,1,0,0,0,38,1,[0]
1494,2,2,9,13,2,0,5,4,0,0,0,0,38,1,[0]
1495,1,1,12,14,0,9,1,4,0,0,0,0,38,0,[1]
1496,0,2,2,8,4,6,3,2,0,0,0,0,38,0,[1]
1497,1,2,9,13,2,3,0,4,1,0,0,0,38,1,[0]
1498,1,4,11,9,2,4,0,4,1,0,0,1,38,0,[1]
1499,2,1,12,14,4,9,1,4,0,0,0,0,38,1,[0]
1500,1,4,9,13,4,9,1,4,1,0,0,0,38,1,[0]
1501,0,2,15,10,2,0,0,4,1,0,0,0,38,0,[1]
1502,0,2,15,10,2,0,0,4,1,0,0,1,38,1,[0]
1503,1,2,10,16,2,9,0,4,1,0,0,0,30,1,[0]
1504,2,2,11,9,2,0,5,4,0,0,0,0,38,0,[1]
1505,1,4,9,13,2,2,0,4,1,0,0,0,38,1,[0]
1506,1,2,15,10,2,6,0,4,1,0,0,0,38,0,[1]
1507,0,2,15,10,4,6,1,1,1,0,0,0,38,1,[0]
1508,2,2,15,10,2,3,0,4,1,0,0,0,38,0,[1]
1509,1,2,15,10,0,2,1,4,1,0,0,0,38,0,[1]
1510,1,4,11,9,2,9,0,4,1,0,0,0,38,0,[1]
1511,2,2,12,14,0,9,2,2,1,0,0,0,38,0,[1]
1512,1,2,9,13,2,11,0,4,1,0,0,1,38,1,[0]
1513,1,2,12,14,0,11,1,4,1,0,0,1,38,0,[1]
1514,0,2,7,12,2,3,5,4,0,0,0,0,38,1,[0]
1515,2,3,5,4,2,2,0,4,1,0,0,0,38,1,[0]
1516,1,2,9,13,2,3,0,4,1,0,0,1,38,1,[0]
1517,1,1,9,13,2,9,0,4,1,0,0,0,38,1,[0]
1518,0,2,8,11,2,6,0,4,1,0,0,0,38,0,[1]
1519,1,2,9,13,2,7,0,4,1,0,0,0,38,1,[0]
1520,1,1,9,13,0,10,4,4,0,0,0,1,10,0,[1]
1521,1,2,8,11,2,2,0,4,1,0,0,1,38,1,[0]
1522,2,2,15,10,6,9,1,4,0,0,0,0,38,0,[1]
1523,2,2,8,11,2,3,0,4,1,0,0,0,38,1,[0]
1524,2,4,14,15,2,9,0,4,1,0,0,0,38,0,[1]
1525,1,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
1526,1,2,9,13,4,3,1,4,1,0,0,0,38,1,[0]
1527,2,1,12,14,2,9,0,4,1,0,0,1,38,1,[0]
1528,2,2,0,6,0,13,4,4,1,0,0,0,38,0,[1]
1529,2,2,11,9,2,11,0,4,1,0,0,0,38,0,[1]
1530,0,2,9,13,2,9,5,4,0,0,0,0,38,0,[1]
1531,1,2,11,9,6,3,1,2,0,0,0,0,38,0,[1]
1532,0,2,15,10,2,0,0,4,1,0,0,1,38,1,[0]
1533,1,2,14,15,0,9,1,4,0,1,0,1,38,0,[1]
1534,0,5,9,13,4,3,1,4,1,0,0,1,38,0,[1]
1535,2,3,15,10,2,3,5,4,0,0,0,0,38,0,[1]
1536,2,5,15,10,2,3,0,4,1,0,0,1,38,1,[0]
1537,1,2,15,10,2,3,0,4,1,1,0,0,38,1,[0]
1538,1,2,8,11,2,2,0,4,1,0,0,1,38,0,[1]
1539,1,2,9,13,2,3,0,4,1,0,0,1,38,1,[0]
1540,1,1,9,13,2,9,0,4,1,0,0,0,38,1,[0]
1541,1,2,15,10,2,0,5,4,0,0,0,0,38,0,[1]
1542,1,2,15,10,2,2,0,4,1,0,0,1,38,0,[1]
1543,1,3,11,9,2,3,0,4,1,0,0,1,38,0,[1]
1544,1,2,11,9,2,2,0,4,1,0,0,0,38,0,[1]
1545,1,2,9,13,2,3,0,1,1,0,0,0,29,1,[0]
1546,1,2,11,9,2,11,0,4,1,0,0,1,38,0,[1]
1547,1,2,11,9,2,5,0,4,1,0,0,0,38,0,[1]
1548,0,2,11,9,2,5,0,4,1,0,0,0,38,1,[0]
1549,2,2,11,9,2,6,0,0,1,0,0,0,38,0,[1]
1550,1,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
1551,2,2,0,6,4,13,1,4,1,0,0,1,38,0,[1]
1552,1,0,9,13,2,3,0,3,1,0,0,0,28,1,[0]
1553,2,2,8,11,2,12,0,4,1,0,0,0,38,0,[1]
1554,1,2,15,10,2,13,0,4,1,0,0,0,38,0,[1]
1555,2,2,9,13,2,11,5,4,0,0,0,0,38,0,[1]
1556,1,2,11,9,2,2,0,4,1,0,0,0,38,0,[1]
1557,2,2,12,14,2,9,0,4,1,0,0,1,38,0,[1]
1558,1,0,11,9,2,2,0,4,1,0,0,0,38,1,[0]
1559,1,2,9,13,0,3,1,4,0,0,0,1,38,0,[1]
1560,2,2,11,9,2,5,0,4,1,0,0,0,38,0,[1]
1561,1,2,12,14,4,9,1,4,1,0,0,0,38,1,[0]
1562,1,2,15,10,2,7,2,4,1,0,0,0,38,0,[1]
1563,1,2,9,13,2,9,0,4,1,0,0,0,38,0,[1]
1564,1,2,11,9,2,5,0,4,1,0,0,1,38,1,[0]
1565,1,2,11,9,2,5,0,4,1,1,0,0,38,0,[1]
1566,1,2,11,9,2,3,0,4,1,0,1,0,38,0,[1]
1567,2,2,7,12,2,3,0,4,1,0,0,0,38,1,[0]
1568,1,2,15,10,2,0,0,2,1,0,0,0,38,0,[1]
1569,1,2,11,9,2,3,5,4,0,0,0,0,38,1,[0]
1570,2,3,0,6,2,4,0,4,1,0,0,1,38,0,[1]
1571,1,2,9,13,2,7,5,4,0,0,0,0,38,0,[1]
1572,1,0,11,9,2,2,0,4,1,0,0,0,38,1,[0]
1573,1,2,8,11,2,7,5,2,0,0,0,0,38,0,[1]
1574,1,2,12,14,2,3,0,4,1,0,0,0,38,1,[0]
1575,2,2,12,14,2,9,0,4,1,0,0,0,38,0,[1]
1576,0,2,15,10,2,11,0,4,1,0,0,0,38,0,[1]
1577,0,2,15,10,2,0,5,2,0,0,1,0,38,0,[1]
1578,2,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
1579,1,2,9,13,2,3,0,4,1,0,0,0,38,1,[0]
1580,1,2,9,13,4,9,1,4,1,0,0,0,38,1,[0]
1581,0,2,11,9,2,5,0,4,1,0,0,0,38,1,[0]
1582,1,2,9,13,0,3,1,4,1,0,0,0,38,0,[1]
1583,1,5,9,13,0,10,1,4,1,0,0,0,38,0,[1]
1584,1,2,12,14,4,3,1,4,1,0,0,0,38,0,[1]
1585,1,0,11,9,0,2,1,4,1,0,0,0,38,0,[1]
1586,2,4,7,12,2,3,0,4,1,0,0,0,38,1,[0]
1587,1,5,15,10,0,12,1,3,0,0,0,0,38,0,[1]
1588,1,5,9,13,2,4,0,4,1,0,0,0,38,1,[0]
1589,1,1,8,11,2,10,0,4,1,0,0,0,38,0,[1]
1590,2,4,11,9,2,4,0,1,1,0,0,0,38,0,[1]
1591,2,2,9,13,0,11,1,2,0,0,0,1,38,0,[1]
1592,1,2,12,14,4,3,1,4,0,0,0,1,38,1,[0]
1593,1,2,12,14,4,3,1,4,0,0,0,0,38,1,[0]
1594,1,1,15,10,4,10,1,2,0,0,0,0,38,1,[0]
1595,0,5,9,13,4,9,1,4,1,0,0,1,38,1,[0]
1596,1,2,9,13,2,9,0,4,1,0,0,0,38,0,[1]
1597,1,2,9,13,0,9,1,4,0,0,0,1,38,1,[0]
1598,1,0,10,16,5,9,4,2,0,0,0,0,38,1,[0]
1599,2,2,11,9,2,7,5,4,0,0,0,0,38,0,[1]
1600,1,4,15,10,2,4,0,4,1,0,0,1,38,1,[0]
1601,2,1,9,13,2,10,0,1,1,0,0,1,29,0,[1]
1602,1,2,15,10,2,0,5,4,0,0,0,0,38,1,[0]
1603,1,2,8,11,2,13,0,4,1,0,0,1,38,0,[1]
1604,1,2,11,9,2,7,5,4,0,0,0,0,7,0,[1]
1605,1,2,12,14,2,2,0,4,1,0,0,1,38,1,[0]
1606,1,2,15,10,2,11,0,4,1,0,0,0,38,0,[1]
1607,2,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
1608,1,2,15,10,4,6,1,4,1,0,0,0,8,1,[0]
1609,1,4,8,11,2,4,0,4,1,0,0,1,38,1,[0]
1610,1,4,11,9,2,2,0,4,1,0,0,0,38,1,[0]
1611,1,4,9,13,2,3,0,4,1,0,0,0,38,0,[1]
1612,1,2,10,16,2,9,0,4,1,0,0,1,38,0,[1]
1613,2,0,11,9,2,0,0,4,1,0,0,0,38,0,[1]
1614,1,2,15,10,2,3,0,4,1,0,0,0,38,0,[1]
1615,2,4,10,16,0,9,1,4,0,0,0,0,38,0,[1]
1616,1,4,9,13,2,9,0,1,1,0,0,0,34,0,[1]
1617,1,2,11,9,2,2,0,4,1,0,0,0,38,0,[1]
1618,0,2,12,14,4,9,1,4,1,0,0,0,38,1,[0]
